,total,elementary_and_secondary_edu,higher_edu,public_welfare,health_and_hospitals,highways,police,all_other,population_thousands,year,hispanic,white,black,asian,indigneous,total_correctional_pop,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
125,8219.447265625,1736.821533203125,840.5130004882812,1529.0848388671875,1575.4234619140625,372.0091857910156,249.58154296875,1916.01416015625,4958.23486328125,2016,5.7,63.6,26.8,1.5,0.2,68800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
126,6510.63037109375,1372.1806640625,564.0031127929688,1594.682861328125,621.0704956054688,366.9295349121094,266.0947265625,1725.6688232421875,6493.43212890625,2013,5.4,73.9,16.6,1.8,0.2,122500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
127,6584.6455078125,1408.0196533203125,577.2024536132812,1578.0235595703125,616.560791015625,363.7843322753906,272.7577514648437,1768.2967529296875,6540.826171875,2014,5.4,73.9,16.6,1.8,0.2,119900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
128,6675.85546875,1395.3643798828125,593.7989501953125,1646.0369873046875,639.9035034179688,335.561279296875,274.47695922851557,1790.71337890625,6590.80810546875,2015,5.4,73.9,16.6,1.8,0.2,119900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
129,6778.71923828125,1403.4876708984375,557.533935546875,1759.215576171875,682.6871948242188,335.3053894042969,272.4635009765625,1768.0257568359375,6645.01123046875,2016,5.4,73.9,16.6,1.8,0.2,119400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
130,7855.8447265625,1878.417236328125,934.8238525390624,1298.22314453125,721.6556396484375,509.86767578125,261.40533447265625,2251.451904296875,8253.052734375,2013,9.3,61.7,18.8,6.4,0.2,114600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
131,8022.4130859375,1932.82275390625,877.3903198242188,1329.0968017578125,765.7716064453125,541.2207641601561,269.388427734375,2306.72216796875,8312.076171875,2014,9.3,61.7,18.8,6.4,0.2,115300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
132,8246.83203125,1952.547607421875,947.777099609375,1301.3177490234375,826.1541137695312,603.3455810546875,278.06167602539057,2337.628173828125,8362.9072265625,2015,9.3,61.7,18.8,6.4,0.2,114400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
133,8474.5869140625,1953.107177734375,948.2177124023438,1369.5343017578125,868.6596069335938,663.4473876953125,281.5801086425781,2390.040283203125,8410.9462890625,2016,9.3,61.7,18.8,6.4,0.2,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
134,7916.34375,1708.1536865234375,908.2979125976562,1884.4931640625,391.3180847167969,638.2071533203125,194.55810546875,2191.315673828125,1853.873046875,2013,1.3,92.0,3.9,0.8,0.1,20500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
135,7972.46435546875,1713.0816650390625,892.6495971679688,2005.2879638671875,406.13214111328125,657.9923095703125,198.3712158203125,2098.94970703125,1849.467041015625,2014,1.3,92.0,3.9,0.8,0.1,19600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
136,8516.423828125,1710.01513671875,901.8651733398438,2516.919677734375,384.80865478515625,597.2548217773438,202.6649475097656,2202.895751953125,1841.9959716796875,2015,1.3,92.0,3.9,0.8,0.1,20100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
137,8862.685546875,1685.6405029296875,958.2315673828124,2592.86572265625,417.4367065429688,698.5404663085938,211.7700958251953,2298.200439453125,1830.928955078125,2016,1.3,92.0,3.9,0.8,0.1,20100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
138,6356.2783203125,1124.1224365234377,764.6102294921875,1257.016845703125,531.8464965820311,342.0755615234375,307.97760009765625,2028.629150390625,6634.9990234375,2013,31.4,54.7,4.1,3.2,3.9,132300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,6451.02490234375,1183.5291748046875,752.1127319335938,1322.7689208984375,588.6887817382812,303.7981262207031,303.3732604980469,1996.7540283203125,6733.83984375,2014,31.4,54.7,4.1,3.2,3.9,133600,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,6070.927734375,1131.574951171875,806.1885986328125,1479.63623046875,271.9661865234375,327.1043395996094,309.2450866699219,1745.212158203125,6833.59619140625,2015,31.4,54.7,4.1,3.2,3.9,136300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,6601.86572265625,1128.887451171875,858.7242431640625,1862.7977294921875,270.695556640625,352.0564270019531,326.42510986328125,1802.2791748046875,6945.4521484375,2016,31.4,54.7,4.1,3.2,3.9,137500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,8629.27734375,1658.1580810546875,1115.0806884765623,1924.4029541015625,802.2808837890625,512.50244140625,311.4609680175781,2305.39111328125,2092.7919921875,2013,48.8,37.4,1.8,1.3,8.8,34200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,8904.1005859375,1677.9344482421875,1148.283447265625,2060.85498046875,852.096435546875,512.5501098632811,324.0000915527344,2328.380615234375,2090.342041015625,2014,48.8,37.4,1.8,1.3,8.8,32500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,10325.048828125,1806.7779541015625,1226.9249267578125,2773.87890625,1050.9432373046877,515.5833740234375,323.9974365234375,2626.94384765625,2090.2109375,2015,48.8,37.4,1.8,1.3,8.8,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,10460.955078125,1748.0380859375,1231.1326904296875,2999.68505859375,1055.7791748046877,466.765625,328.39239501953125,2631.162109375,2092.7890625,2016,48.8,37.4,1.8,1.3,8.8,30200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,7098.8837890625,1479.6287841796875,864.0269775390625,1665.7491455078125,561.675537109375,574.9501953125,230.07652282714844,1722.7764892578125,3853.205078125,2013,10.6,65.6,7.2,2.1,7.3,67700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,7397.00634765625,1528.41845703125,923.0232543945312,1724.36669921875,592.7198486328125,620.5761108398438,255.80328369140625,1752.0985107421875,3878.366943359375,2014,10.6,65.6,7.2,2.1,7.3,69600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,7340.1884765625,1514.2657470703125,915.7201538085938,1707.2861328125,545.9708862304689,664.2279663085938,252.4216461181641,1740.296142578125,3909.8310546875,2015,10.6,65.6,7.2,2.1,7.3,73100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,7466.1396484375,1503.263427734375,1027.9847412109377,1696.21044921875,564.7579345703125,660.7867431640625,261.3262939453125,1751.8099365234375,3926.76904296875,2016,10.6,65.6,7.2,2.1,7.3,74500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,7016.45849609375,1702.9290771484375,929.2943725585938,1167.8564453125,723.8466186523438,475.5416259765625,251.4111328125,1765.579345703125,26489.46484375,2013,39.4,41.9,11.8,4.8,0.3,711900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
151,7253.779296875,1760.0638427734375,1003.3333740234376,1209.5855712890625,788.4940795898438,464.5753784179688,258.8046875,1768.9222412109375,26977.142578125,2014,39.4,41.9,11.8,4.8,0.3,699300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
152,7455.53955078125,1826.1373291015625,1003.840087890625,1288.58642578125,814.3274536132812,459.2089538574219,265.86672973632807,1797.572509765625,27486.814453125,2015,39.4,41.9,11.8,4.8,0.3,687300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
153,7675.8525390625,1899.9466552734373,998.966064453125,1346.58984375,828.1434936523438,496.8462219238281,275.384765625,1829.9754638671875,27937.4921875,2016,39.4,41.9,11.8,4.8,0.3,681900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
154,7672.6396484375,1555.3062744140625,884.6471557617188,1117.6575927734377,724.5003662109375,475.56884765625,310.43212890625,2604.52734375,5270.48193359375,2013,21.5,68.2,3.9,3.1,0.6,120700,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,8153.91357421875,1642.2845458984375,944.9389038085938,1262.9908447265625,767.6590576171875,515.475341796875,329.33868408203125,2691.226318359375,5351.2177734375,2014,21.5,68.2,3.9,3.1,0.6,119800,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,8265.4228515625,1664.953857421875,986.8036499023438,1461.7012939453125,548.49658203125,539.6016845703125,326.3094482421875,2737.555908203125,5452.10693359375,2015,21.5,68.2,3.9,3.1,0.6,120000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,8552.4248046875,1697.873291015625,1081.8284912109377,1541.9337158203125,577.21142578125,537.8295288085939,330.1535949707031,2785.5947265625,5540.9208984375,2016,21.5,68.2,3.9,3.1,0.6,121900,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,6825.56103515625,1188.0330810546875,649.0999145507812,1503.35205078125,625.5632934570312,540.0017700195311,248.5749664306641,2070.935791015625,1611.530029296875,2013,12.4,82.0,0.6,1.3,1.1,45500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,6775.95458984375,1201.181884765625,626.4359130859375,1517.542724609375,611.5150756835938,541.1218872070311,252.64990234375,2025.5074462890625,1631.47900390625,2014,12.4,82.0,0.6,1.3,1.1,48600,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,6814.9296875,1197.687744140625,633.513427734375,1543.58984375,621.8775024414062,534.8438720703125,244.9502716064453,2038.4669189453125,1651.52294921875,2015,12.4,82.0,0.6,1.3,1.1,48700,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,6541.7177734375,1216.1451416015625,657.9352416992188,1450.188720703125,573.3987426757812,500.2804565429688,255.96548461914062,1887.803955078125,1682.9300537109375,2016,12.4,82.0,0.6,1.3,1.1,48800,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,7785.439453125,1618.652587890625,798.92041015625,1371.2208251953125,497.0283203125,839.281982421875,294.0445861816406,2366.29052734375,1013.5640258789062,2013,3.7,86.3,0.4,0.7,5.9,14800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,7912.2822265625,1684.1053466796875,815.9940795898438,1441.6497802734375,470.8975830078125,866.9574584960938,303.8787841796875,2328.79931640625,1021.8909912109376,2014,3.7,86.3,0.4,0.7,5.9,14500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,8013.10986328125,1714.172607421875,836.2964477539062,1473.0340576171875,477.9995727539063,875.8897705078125,310.5745544433594,2325.143310546875,1030.5030517578123,2015,3.7,86.3,0.4,0.7,5.9,14700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,8364.767578125,1766.992431640625,902.3781127929688,1701.1048583984375,491.05596923828125,833.8590087890625,282.79803466796875,2386.5791015625,1040.863037109375,2016,3.7,86.3,0.4,0.7,5.9,15200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,7428.04931640625,1541.1971435546875,1232.307373046875,1138.533935546875,580.458740234375,544.7842407226561,233.9234161376953,2156.84423828125,2897.927001953125,2013,14.0,78.3,1.2,2.4,1.0,25200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
167,7243.67138671875,1453.7646484375,1245.9627685546875,1170.20703125,648.9441528320312,432.9483337402344,244.80398559570312,2047.040283203125,2937.39892578125,2014,14.0,78.3,1.2,2.4,1.0,25700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
168,7563.73876953125,1481.008056640625,1324.7271728515625,1201.1910400390625,702.101318359375,531.1918334960939,230.525634765625,2092.993896484375,2982.4970703125,2015,14.0,78.3,1.2,2.4,1.0,25500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
169,7868.01611328125,1583.0863037109375,1446.81689453125,1237.774169921875,818.5881958007812,511.7400817871094,218.62294006347656,2051.387451171875,3042.613037109375,2016,14.0,78.3,1.2,2.4,1.0,25400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
170,13848.2431640625,2850.282470703125,1259.560302734375,1396.2718505859375,2469.017578125,1272.71044921875,375.606201171875,4224.79443359375,582.1229858398438,2013,10.0,84.0,0.9,0.8,2.1,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
171,14023.98828125,3021.87109375,1326.197998046875,1412.8328857421875,2426.342529296875,1304.2633056640625,371.1900024414063,4161.28955078125,582.5479736328125,2014,10.0,84.0,0.9,0.8,2.1,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
172,15537.88671875,3448.742919921875,1537.2093505859375,1460.5982666015625,2785.649169921875,1365.6197509765625,399.6251831054688,4540.4423828125,584.2899780273438,2016,10.0,84.0,0.9,0.8,2.1,9400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
173,9300.5009765625,1678.171875,900.2415771484375,1753.5621337890625,1015.8278198242188,476.8277893066406,394.21490478515625,3081.655517578125,38280.82421875,2013,39.1,37.0,5.5,14.4,0.4,600400,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,9618.1865234375,1715.647216796875,934.3828125,1919.9317626953125,1090.2161865234377,462.5568237304688,411.7691040039063,3083.682373046875,38625.140625,2014,39.1,37.0,5.5,14.4,0.4,589600,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,10540.2978515625,1849.7757568359373,955.0379638671876,2628.004638671875,1163.471923828125,425.1990661621094,424.4901428222656,3094.318603515625,38953.140625,2015,39.1,37.0,5.5,14.4,0.4,550600,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,11346.76171875,2002.7864990234373,1018.1790771484376,2892.85595703125,1221.152587890625,437.1363220214844,447.8005676269531,3326.8505859375,39209.12890625,2016,39.1,37.0,5.5,14.4,0.4,536100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,6416.4345703125,1387.9588623046875,440.7167053222656,747.0003051757812,454.0150146484375,603.4951171875,392.0874938964844,2391.160888671875,2776.971923828125,2013,28.8,48.8,8.9,8.3,0.9,37500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,6384.91796875,1410.1068115234375,466.9632568359375,840.1773681640625,461.6131591796875,438.774658203125,395.2462768554688,2372.03662109375,2819.011962890625,2014,28.8,48.8,8.9,8.3,0.9,37500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,6823.7060546875,1436.5450439453125,511.6538391113281,1171.6968994140625,444.7708435058594,493.6503601074219,391.7427062988281,2373.64599609375,2868.666015625,2015,28.8,48.8,8.9,8.3,0.9,38300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,6945.4921875,1447.046875,482.5592651367188,1222.3817138671875,446.4766540527344,592.6267700195312,404.4178771972656,2349.983154296875,2919.77197265625,2016,28.8,48.8,8.9,8.3,0.9,39200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,9074.005859375,1504.2725830078125,1039.2239990234377,1612.176513671875,1040.00244140625,512.7402954101561,285.8313293457031,3079.75830078125,3922.907958984375,2013,13.1,75.6,1.8,4.3,0.9,84100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
182,9648.7138671875,1549.7757568359375,1098.1578369140623,1993.6722412109373,975.2355346679688,530.7327880859375,298.0989990234375,3203.041015625,3964.10595703125,2014,13.1,75.6,1.8,4.3,0.9,82700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
183,10138.7314453125,1655.6776123046875,1065.4825439453123,2471.581298828125,930.0299682617188,512.404052734375,302.7293701171875,3200.825927734375,4016.91796875,2015,13.1,75.6,1.8,4.3,0.9,82900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
184,10642.423828125,1746.4443359375,1224.0931396484375,2508.63623046875,1018.1823120117188,511.48187255859375,321.53338623046875,3312.05322265625,4091.404052734375,2016,13.1,75.6,1.8,4.3,0.9,82000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
185,8260.900390625,1683.30029296875,893.4449462890625,1212.268310546875,1060.162109375,594.9050903320312,251.76385498046875,2565.0556640625,6962.90576171875,2013,12.7,68.6,3.5,8.5,1.0,139200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
186,8733.36328125,1765.582763671875,890.5867919921875,1400.6407470703125,1114.947998046875,585.77099609375,271.7401733398437,2704.093994140625,7052.43896484375,2014,12.7,68.6,3.5,8.5,1.0,133000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
187,9251.7783203125,1849.7921142578125,917.280029296875,1612.6280517578125,1196.3778076171875,583.4658813476562,278.67745971679693,2813.55712890625,7163.54296875,2015,12.7,68.6,3.5,8.5,1.0,130600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
188,9640.853515625,2039.1341552734373,973.0639038085938,1614.666259765625,1244.145751953125,579.6497192382812,287.1008605957031,2903.093017578125,7294.68017578125,2016,12.7,68.6,3.5,8.5,1.0,127000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
189,18206.689453125,3367.353515625,1337.36474609375,2717.46630859375,933.1465454101562,1912.3770751953125,508.93365478515625,7430.046875,737.0449829101562,2013,7.0,60.6,2.9,6.6,14.2,14600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,19586.48046875,3383.11474609375,1262.5318603515625,2762.00830078125,884.1054077148438,2186.65869140625,504.95648193359375,8603.10546875,736.3070068359375,2014,7.0,60.6,2.9,6.6,14.2,14600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,20072.259765625,3594.531494140625,1173.095458984375,2729.4775390625,987.8326416015624,2160.724609375,535.6390991210939,8890.958984375,737.5469970703125,2015,7.0,60.6,2.9,6.6,14.2,13900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,18398.3359375,3191.6025390625,1473.9786376953125,3019.365966796875,952.8768310546876,2144.518310546875,496.51788330078125,7119.474609375,741.5040283203125,2016,7.0,60.6,2.9,6.6,14.2,12900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
